station,valid,metar
RPLL,2025-10-06 19:00,RPLL 061900Z VRB02KT 9999 FEW025 SCT100 27/26 Q1010 NOSIG RMK A2983
RPLL,2025-10-06 20:00,RPLL 062000Z VRB03KT 9999 SCT025 BKN100 27/25 Q1010 NOSIG RMK A2980
RPLL,2025-10-06 21:00,RPLL 062100Z 02005KT 340V060 9999 SCT025 BKN100 27/25 Q1009 NOSIG RMK A2980
RPLL,2025-10-06 22:00,RPLL 062200Z VRB04KT 9999 SCT025 BKN100 27/25 Q1009 NOSIG RMK A2980
RPLL,2025-10-06 23:00,RPLL 062300Z 02004KT 350V100 9999 SCT025 BKN100 27/25 Q1010 NOSIG RMK A2983
RPLL,2025-10-07 00:00,RPLL 070000Z VRB02KT 9999 FEW025 BKN100 29/25 Q1011 NOSIG RMK A2985
RPLL,2025-10-07 01:00,RPLL 070100Z VRB03KT 9999 FEW025 SCT100 30/25 Q1011 NOSIG RMK A2985
RPLL,2025-10-07 02:00,RPLL 070200Z VRB03KT 9999 FEW025 BKN100 30/24 Q1011 NOSIG RMK A2985
RPLL,2025-10-07 03:00,RPLL 070300Z 23003KT 150V280 9000 FEW025 BKN100 30/25 Q1010 NOSIG RMK A2983
RPLL,2025-10-07 04:00,RPLL 070400Z 20003KT 100V260 9000 FEW025 BKN150 32/24 Q1009 NOSIG RMK A2980
RPLL,2025-10-07 05:00,RPLL 070500Z 28007KT 210V340 8000 FEW025 BKN150 31/26 Q1008 NOSIG RMK A2977
RPLL,2025-10-07 06:00,RPLL 070600Z 29008KT 7000 SCT025 BKN100 31/25 Q1008 NOSIG RMK A2977
RPLL,2025-10-07 07:00,RPLL 070700Z 31004KT 260V360 9000 FEW025 SCT100 31/26 Q1008 NOSIG RMK A2977
RPLL,2025-10-07 08:00,RPLL 070800Z 25005KT 190V280 9999 FEW025 SCT100 31/26 Q1007 NOSIG RMK A2974
RPLL,2025-10-07 09:00,RPLL 070900Z 20003KT 150V240 9999 FEW025 31/25 Q1008 NOSIG RMK A2977
RPLL,2025-10-07 10:00,RPLL 071000Z VRB02KT 9999 FEW025 30/25 Q1008 NOSIG RMK A2977
RPLL,2025-10-07 11:00,RPLL 071100Z VRB02KT 9000 FEW025 30/25 Q1009 NOSIG RMK A2980
RPLL,2025-10-07 12:00,RPLL 071200Z VRB01KT 9000 FEW025 29/26 Q1009 NOSIG RMK A2980
RPLL,2025-10-07 13:00,RPLL 071300Z VRB02KT 9000 FEW025 SCT100 29/26 Q1010 NOSIG RMK A2983
RPLL,2025-10-07 14:00,RPLL 071400Z VRB01KT 9000 FEW025 SCT100 28/26 Q1010 NOSIG RMK A2983
RPLL,2025-10-07 15:00,RPLL 071500Z 13004KT 090V170 9000 -RA FEW025 BKN090 29/25 Q1010 NOSIG RMK A2983
RPLL,2025-10-07 16:00,RPLL 071600Z VRB01KT 9999 FEW025 SCT100 28/25 Q1010 NOSIG RMK A2983
RPLL,2025-10-07 17:00,RPLL 071700Z 25004KT 9000 FEW025 BKN100 27/26 Q1009 NOSIG RMK A2983
RPLL,2025-10-07 18:00,RPLL 071800Z 30005KT 270V330 9000 SCT025 BKN100 27/25 Q1009 NOSIG RMK A2980
RPLL,2025-10-07 19:00,RPLL 071900Z VRB02KT 9000 SCT025 BKN100 27/25 Q1008 NOSIG RMK A2977
RPLL,2025-10-07 20:00,RPLL 072000Z 04006KT 9000 SCT025 BKN100 27/25 Q1008 NOSIG RMK A2977
RPLL,2025-10-07 21:00,RPLL 072100Z 09003KT 070V130 9000 SCT025 BKN100 27/24 Q1008 NOSIG RMK A2977
RPLL,2025-10-07 22:00,RPLL 072200Z 09005KT 060V120 8000 -RA SCT025 OVC100 27/24 Q1008 NOSIG RMK A2977
RPLL,2025-10-07 23:00,RPLL 072300Z VRB02KT 9000 -RA SCT023 OVC090 26/25 Q1009 NOSIG RMK A2980
RPLL,2025-10-08 00:00,RPLL 080000Z VRB01KT 9000 SCT023 BKN090 26/26 Q1010 RMK A2983
RPLL,2025-10-08 01:00,RPLL 080100Z VRB02KT 9000 SCT023 BKN090 27/26 Q1010 NOSIG RMK A2983
RPLL,2025-10-08 02:00,COR RPLL 080200Z 20003KT 160V230 9000 SCT025 BKN100 28/26 Q1010 NOSIG RMK A2983
RPLL,2025-10-08 02:33,RPLL 080233Z VRB02KT 8000 -SHRA SCT023 OVC090 27/27 Q1010 NOSIG RMK A2983
RPLL,2025-10-08 03:00,RPLL 080300Z 17003KT 130V200 5000 RA SCT023 BKN090 26/26 Q1010 NOSIG RMK A2983
RPLL,2025-10-08 04:00,RPLL 080400Z 18004KT 7000 -RA SCT023 BKN090 27/26 Q1009 RERA NOSIG RMK A2980
RPLL,2025-10-08 05:00,RPLL 080500Z VRB02KT 8000 -RA FEW025 BKN100 28/26 Q1008 NOSIG RMK A2977
RPLL,2025-10-08 06:00,RPLL 080600Z VRB01KT 8000 FEW025 BKN100 30/26 Q1007 NOSIG RMK A2974
RPLL,2025-10-08 07:00,RPLL 080700Z 27003KT 230V030 9000 FEW025 BKN100 29/26 Q1007 NOSIG RMK A2974
RPLL,2025-10-08 08:00,RPLL 080800Z VRB03KT 9000 FEW025 BKN100 30/26 Q1007 NOSIG RMK A2974
RPLL,2025-10-08 09:00,RPLL 080900Z 31005KT 290V350 8000 FEW025 SCT100 29/25 Q1007 NOSIG RMK A2974
RPLL,2025-10-08 10:00,RPLL 081000Z VRB02KT 9000 FEW025 SCT100 29/25 Q1007 NOSIG RMK A2974
RPLL,2025-10-08 11:00,RPLL 081100Z VRB02KT 8000 FEW025 29/26 Q1008 NOSIG RMK A2977
RPLL,2025-10-08 12:00,RPLL 081200Z 22003KT 190V250 9000 FEW025 28/25 Q1009 NOSIG RMK A2980
RPLL,2025-10-08 13:00,RPLL 081300Z VRB02KT 9999 FEW025 28/26 Q1009 NOSIG RMK A2980
RPLL,2025-10-08 14:00,RPLL 081400Z VRB02KT 9000 FEW025 27/25 Q1009 NOSIG RMK A2980
RPLL,2025-10-08 15:00,RPLL 081500Z 18003KT 090V230 9999 SCT025 BKN100 27/25 Q1009 NOSIG RMK A2980
RPLL,2025-10-08 16:00,RPLL 081600Z VRB01KT 9999 SCT025 BKN100 27/25 Q1009 NOSIG RMK A2980
RPLL,2025-10-08 17:00,RPLL 081700Z VRB01KT 9999 SCT025 BKN100 27/25 Q1008 NOSIG RMK A2977
RPLL,2025-10-08 18:00,RPLL 081800Z VRB02KT 9999 FEW025 SCT100 27/25 Q1008 NOSIG RMK A2977
RPLL,2025-10-08 19:00,RPLL 081900Z 05004KT 020V090 9000 -SHRA FEW025 OVC100 27/25 Q1008 NOSIG RMK A2977
RPLL,2025-10-08 20:00,RPLL 082000Z 11003KT 080V150 8000 -RA SCT025 OVC090 26/26 Q1008 NOSIG RMK A2977
RPLL,2025-10-08 21:00,RPLL 082100Z VRB02KT 9000 FEW025 BKN100 26/26 Q1008 NOSIG RMK A2977
RPLL,2025-10-08 22:00,RPLL 082200Z VRB02KT 9000 -RA FEW025 BKN100 26/26 Q1009 NOSIG RMK A2980
RPLL,2025-10-08 23:00,RPLL 082300Z VRB02KT 9000 -RA FEW025 BKN090 26/26 Q1009 NOSIG RMK A2980
RPLL,2025-10-09 00:00,RPLL 090000Z 07004KT 040V100 9000 FEW025 BKN100 27/27 Q1010 NOSIG RMK A2983
RPLL,2025-10-09 01:00,RPLL 090100Z 04003KT 350V110 9000 FEW025 BKN100 29/26 Q1011 NOSIG RMK A2985
RPLL,2025-10-09 02:00,RPLL 090200Z 28004KT 230V350 9999 FEW025 BKN100 29/26 Q1011 NOSIG RMK A2985
RPLL,2025-10-09 03:00,RPLL 090300Z 27009KT 260V320 9999 FEW025 SCT100 29/26 Q1010 NOSIG RMK A2983
RPLL,2025-10-09 04:00,RPLL 090400Z 31008KT 270V340 9999 FEW025 30/26 Q1009 NOSIG RMK A2980
RPLL,2025-10-09 05:00,RPLL 090500Z 29010KT 260V330 9999 FEW025 30/27 Q1008 NOSIG RMK A2977
RPLL,2025-10-09 06:00,RPLL 090600Z 28011KT 9999 FEW025 30/27 Q1007 NOSIG RMK A2974
RPLL,2025-10-09 07:00,RPLL 090700Z 31009KT 270V330 9000 FEW023CB SCT100 30/26 Q1007 NOSIG RMK A2974 CB N
RPLL,2025-10-09 08:00,RPLL 090800Z 30006KT 9000 -TSRA FEW023CB SCT025 BKN100 29/25 Q1007 NOSIG RMK A2974 CB OHD SE S
RPLL,2025-10-09 09:00,RPLL 090900Z 25008KT 9000 -RA FEW022CB SCT023 OVC100 28/26 Q1008 RETS NOSIG RMK A2977 CB SE S
RPLL,2025-10-09 09:44,RPLL 090944Z 19006KT 140V250 5000 TSRA FEW020CB SCT022 OVC090 26/26 Q1009 NOSIG RMK A2980 CB OHD
RPLL,2025-10-09 10:00,RPLL 091000Z 24004KT 180V290 5000 TSRA FEW020CB SCT022 OVC090 25/25 Q1009 NOSIG RMK A2980 CB OHD
RPLL,2025-10-09 11:00,RPLL 091100Z VRB02KT 9000 SCT023 BKN100 26/26 Q1010 RETSRA NOSIG RMK A2983
RPLL,2025-10-09 12:00,RPLL 091200Z VRB02KT 9999 SCT023 BKN100 27/26 Q1010 NOSIG RMK A2983
RPLL,2025-10-09 13:00,RPLL 091300Z VRB02KT 9999 FEW023 BKN100 27/26 Q1010 NOSIG RMK A2983
RPLL,2025-10-09 14:00,RPLL 091400Z VRB02KT 9999 FEW023 BKN100 27/26 Q1010 NOSIG RMK A2983
RPLL,2025-10-09 15:00,RPLL 091500Z VRB01KT 9999 FEW025 BKN150 27/26 Q1010 NOSIG RMK A2983
RPLL,2025-10-09 16:00,RPLL 091600Z VRB02KT 9999 FEW025 BKN150 27/26 Q1010 NOSIG RMK A2983
RPLL,2025-10-09 17:00,RPLL 091700Z VRB01KT 9999 FEW025 SCT100 26/25 Q1009 NOSIG RMK A2980
RPLL,2025-10-09 18:00,RPLL 091800Z VRB02KT 9999 FEW025 26/25 Q1009 NOSIG RMK A2980
RPLL,2025-10-09 19:00,RPLL 091900Z 08002KT 9000 FEW025 SCT100 26/25 Q1009 NOSIG RMK A2980
RPLL,2025-10-09 20:00,RPLL 092000Z VRB01KT 8000 FEW025 BKN100 26/25 Q1009 NOSIG RMK A2980
RPLL,2025-10-09 21:00,RPLL 092100Z VRB02KT 8000 FEW025 SCT100 26/26 Q1010 NOSIG RMK A2983
RPLL,2025-10-09 22:00,RPLL 092200Z VRB01KT 8000 FEW025 SCT100 26/26 Q1010 NOSIG RMK A2983
RPLL,2025-10-09 23:00,RPLL 092300Z VRB01KT 7000 FEW025 BKN100 27/26 Q1010 NOSIG RMK A2983
RPLL,2025-10-10 00:00,RPLL 100000Z VRB02KT 7000 FEW025 BKN100 28/26 Q1010 NOSIG RMK A2983
RPLL,2025-10-10 01:00,RPLL 100100Z VRB02KT 8000 FEW025 BKN100 29/26 Q1010 NOSIG RMK A2983
RPLL,2025-10-10 02:00,RPLL 100200Z 28005KT 8000 FEW023 BKN100 29/26 Q1011 NOSIG RMK A2985
RPLL,2025-10-10 03:00,RPLL 100300Z 27007KT 8000 FEW025 BKN100 29/26 Q1010 NOSIG RMK A2983
RPLL,2025-10-10 04:00,RPLL 100400Z 28007KT 250V310 8000 FEW022CB SCT023 BKN100 30/26 Q1009 NOSIG RMK A2980 CB N-NE
RPLL,2025-10-10 05:00,RPLL 100500Z 04009KT 010V070 5000 -SHRA BR FEW022CB SCT023 OVC090 27/26 Q1009 TEMPO 3000 TSRA RMK A2980 CB N  S-SW
RPLL,2025-10-10 06:00,RPLL 100600Z 27003KT 220V330 7000 FEW025CB SCT025 BKN100 28/27 Q1008 NOSIG RMK A2977 CB S
RPLL,2025-10-10 07:00,RPLL 100700Z 21003KT 140V250 6000 -RA SCT022 OVC090 27/27 Q1008 NOSIG RMK A2977
RPLL,2025-10-10 08:00,RPLL 100800Z VRB02KT 6000 SCT025 BKN100 28/27 Q1009 NOSIG RMK A2980
RPLL,2025-10-10 09:00,RPLL 100900Z VRB02KT 8000 SCT025 BKN100 28/26 Q1009 NOSIG RMK A2980
RPLL,2025-10-10 10:00,RPLL 101000Z VRB02KT 9000 SCT025 BKN100 28/27 Q1010 NOSIG RMK A2983
RPLL,2025-10-10 11:00,RPLL 101100Z VRB02KT 9000 SCT025 BKN100 28/26 Q1010 NOSIG RMK A2983
RPLL,2025-10-10 12:00,RPLL 101200Z 10003KT 9000 FEW025 BKN100 27/26 Q1011 NOSIG RMK A2985
RPLL,2025-10-10 13:00,RPLL 101300Z VRB02KT 9000 FEW025 BKN100 27/26 Q1011 NOSIG RMK A2985
RPLL,2025-10-10 14:00,RPLL 101400Z VRB02KT 9000 FEW025 BKN100 27/26 Q1011 NOSIG RMK A2985
RPLL,2025-10-10 15:00,RPLL 101500Z VRB02KT 9000 FEW025 SCT100 27/26 Q1011 NOSIG RMK A2985
RPLL,2025-10-10 16:00,RPLL 101600Z 00000KT 9000 FEW025 SCT100 26/26 Q1011 NOSIG RMK A2985
RPLL,2025-10-10 17:00,RPLL 101700Z VRB01KT 8000 FEW025 26/26 Q1010 NOSIG RMK A2983
RPLL,2025-10-10 18:00,RPLL 101800Z 19002KT 8000 SCT025 BKN100 26/26 Q1009 NOSIG RMK A2980
RPLL,2025-10-10 19:00,RPLL 101900Z VRB01KT 6000 FEW025 BKN100 26/26 Q1009 NOSIG RMK A2980
RPLL,2025-10-10 20:00,RPLL 102000Z 00000KT 6000 FEW025 BKN100 26/26 Q1010 NOSIG RMK A2983
RPLL,2025-10-10 21:00,RPLL 102100Z VRB01KT 6000 FEW025 BKN100 26/26 Q1010 NOSIG RMK A2983
RPLL,2025-10-10 22:00,RPLL 102200Z VRB02KT 7000 FEW025 26/26 Q1010 NOSIG RMK A2983
RPLL,2025-10-10 23:00,RPLL 102300Z VRB01KT 8000 FEW025 27/26 Q1011 NOSIG RMK A2985
RPLL,2025-10-11 00:00,RPLL 110000Z VRB02KT 6000 FEW025 BKN100 28/26 Q1012 NOSIG RMK A2988
RPLL,2025-10-11 01:00,RPLL 110100Z VRB02KT 5000 HZ FEW025 BKN100 29/26 Q1012 NOSIG RMK A2988
RPLL,2025-10-11 02:00,RPLL 110200Z VRB03KT 9000 SCT025 BKN100 31/25 Q1012 NOSIG RMK A2988
RPLL,2025-10-11 03:00,RPLL 110300Z 28007KT 250V310 9000 SCT025 BKN100 29/26 Q1011 NOSIG RMK A2985
RPLL,2025-10-11 04:00,RPLL 110400Z 26009KT 8000 FEW023CB SCT025 BKN100 29/26 Q1011 NOSIG RMK A2985 CB E-S
RPLL,2025-10-11 05:00,RPLL 110500Z 26011KT 230V290 9000 FEW025 BKN100 30/25 Q1010 NOSIG RMK A2983
RPLL,2025-10-11 06:00,RPLL 110600Z 25008KT 9000 -SHRA SCT023 BKN090 28/26 Q1009 NOSIG RMK A2980
RPLL,2025-10-11 07:00,RPLL 110700Z VRB06G18KT 9999 FEW023CB SCT025 BKN100 29/26 Q1009 NOSIG RMK A2980 CB N
RPLL,2025-10-11 08:00,RPLL 110800Z 28007KT 9999 FEW025 SCT100 29/26 Q1009 NOSIG RMK A2980
RPLL,2025-10-11 09:00,RPLL 110900Z 28005KT 9999 FEW025 SCT100 29/25 Q1010 NOSIG RMK A2983
RPLL,2025-10-11 10:00,RPLL 111000Z 26005KT 9999 FEW025 26/25 Q1010 NOSIG RMK A2983
RPLL,2025-10-11 11:00,RPLL 111100Z VRB02KT 9999 FEW025 28/26 Q1011 NOSIG RMK A2985
RPLL,2025-10-11 12:00,RPLL 111200Z VRB01KT 9999 FEW025 28/26 Q1011 NOSIG RMK A2985
RPLL,2025-10-11 13:00,RPLL 111300Z VRB01KT 9999 FEW025 27/26 Q1012 NOSIG RMK A2988
RPLL,2025-10-11 14:00,COR RPLL 111400Z VRB02KT 9999 -SHRA FEW025 BKN100 27/26 Q1012 NOSIG RMK A2988
RPLL,2025-10-11 15:00,RPLL 111500Z VRB01KT 9999 -RA FEW025 BKN100 27/26 Q1012 NOSIG RMK A2988
RPLL,2025-10-11 16:00,RPLL 111600Z VRB02KT 9000 -RA FEW025 BKN100 27/27 Q1012 NOSIG RMK A2988
RPLL,2025-10-11 17:00,RPLL 111700Z VRB02KT 9999 -RA FEW025 BKN100 26/26 Q1011 NOSIG RMK A2985
RPLL,2025-10-11 18:00,RPLL 111800Z VRB02KT 9999 FEW025 BKN100 26/26 Q1011 NOSIG RMK A2985
RPLL,2025-10-11 19:00,RPLL 111900Z VRB02KT 9999 FEW025 BKN100 26/26 Q1010 NOSIG RMK A2983
RPLL,2025-10-11 20:00,RPLL 112000Z VRB01KT 9999 FEW025 BKN100 26/26 Q1010 NOSIG RMK A2983
RPLL,2025-10-11 21:00,RPLL 112100Z VRB02KT 9999 FEW025 BKN100 26/26 Q1011 NOSIG RMK A2985
RPLL,2025-10-11 22:00,RPLL 112200Z VRB02KT 9000 -SHRA SCT025 BKN100 26/26 Q1012 NOSIG RMK A2988
RPLL,2025-10-11 23:00,RPLL 112300Z 09003KT 060V120 9000 SCT025 BKN100 27/26 Q1012 NOSIG RMK A2988
RPLL,2025-10-12 00:00,RPLL 120000Z 07005KT 9999 FEW025 SCT100 28/25 Q1012 NOSIG RMK A2988
RPLL,2025-10-12 01:00,RPLL 120100Z 04005KT 360V090 9999 FEW025 SCT100 29/25 Q1013 NOSIG RMK A2991
RPLL,2025-10-12 02:00,RPLL 120200Z 12003KT 060V210 9999 SCT025 31/24 Q1012 NOSIG RMK A2988
RPLL,2025-10-12 03:00,RPLL 120300Z 07005KT 020V110 9999 SCT025 31/25 Q1012 NOSIG RMK A2988
RPLL,2025-10-12 04:00,RPLL 120400Z 01004KT 310V120 9999 SCT025 32/26 Q1011 NOSIG RMK A2985
RPLL,2025-10-12 05:00,RPLL 120500Z 32006KT 280V010 9999 FEW025 SCT100 31/25 Q1010 NOSIG RMK A2983
RPLL,2025-10-12 06:00,RPLL 120600Z 26006KT 230V010 9999 FEW025 SCT100 31/26 Q1009 NOSIG RMK A2980
RPLL,2025-10-12 07:00,RPLL 120700Z 30006KT 250V330 9999 FEW025 33/25 Q1008 NOSIG RMK A2977
RPLL,2025-10-12 08:00,RPLL 120800Z 30005KT 280V350 9999 FEW025 SCT100 32/26 Q1009 NOSIG RMK A2980
RPLL,2025-10-12 09:00,RPLL 120900Z 30004KT 220V350 9999 FEW025 SCT100 30/25 Q1009 NOSIG RMK A2980
RPLL,2025-10-12 09:21,RPLL 120921Z 23006KT 150V280 8000 -TSRA FEW022CB SCT023 BKN100 27/25 Q1010 NOSIG RMK A2983 CB SW/NW/OHD
RPLL,2025-10-12 10:00,RPLL 121000Z 28004KT 250V320 9000 -TSRA FEW022CB SCT023 BKN100 28/26 Q1010 NOSIG RMK A2983 CB SW-NW/OHD
RPLL,2025-10-12 11:00,RPLL 121100Z 29003KT 250V020 9999 FEW023CB SCT100 27/26 Q1011 RETS NOSIG RMK A2985 CB/FRQ LTG SW
RPLL,2025-10-12 12:00,RPLL 121200Z VRB02KT 9999 FEW023CB SCT100 28/26 Q1011 NOSIG RMK A2985 CB/FRQ LTG S-SW
RPLL,2025-10-12 13:00,RPLL 121300Z 27004KT 250V340 9999 FEW025 27/27 Q1012 NOSIG RMK A2988
RPLL,2025-10-12 14:00,RPLL 121400Z VRB02KT 9999 FEW025 28/27 Q1012 NOSIG RMK A2988
RPLL,2025-10-12 15:00,RPLL 121500Z VRB02KT 9999 FEW025 SCT100 27/26 Q1012 NOSIG RMK A2988
RPLL,2025-10-12 16:00,RPLL 121600Z 12003KT 080V160 9999 SCT025 BKN100 28/26 Q1012 NOSIG RMK A2988
RPLL,2025-10-12 17:00,RPLL 121700Z VRB02KT 9999 -RA SCT025 BKN090 27/26 Q1011 NOSIG RMK A2985
RPLL,2025-10-12 18:00,RPLL 121800Z 11004KT 080V140 9999 SCT025 BKN100 27/26 Q1011 NOSIG RMK A2985
RPLL,2025-10-12 19:00,RPLL 121900Z 13004KT 090V170 9999 FEW025 BKN100 26/26 Q1011 NOSIG RMK A2985
RPLL,2025-10-12 20:00,RPLL 122000Z 10003KT 9999 FEW025 26/26 Q1011 NOSIG RMK A2985
RPLL,2025-10-12 21:00,RPLL 122100Z 06004KT 9999 FEW025 26/26 Q1011 NOSIG RMK A2985
RPLL,2025-10-12 22:00,RPLL 122200Z VRB02KT 9999 FEW025 26/26 Q1011 NOSIG RMK A2985
RPLL,2025-10-12 23:00,RPLL 122300Z VRB02KT 9999 FEW025 28/25 Q1012 NOSIG RMK A2988
RPLL,2025-10-13 00:00,RPLL 130000Z 35004KT 300V050 9999 FEW025 29/25 Q1012 NOSIG RMK A2988
RPLL,2025-10-13 01:00,RPLL 130100Z 29004KT 240V020 9999 FEW025 29/26 Q1012 NOSIG RMK A2988
RPLL,2025-10-13 02:00,RPLL 130200Z 26006KT 200V310 9999 FEW025 SCT100 31/26 Q1012 NOSIG RMK A2988
RPLL,2025-10-13 03:00,RPLL 130300Z 32005KT 270V350 9999 FEW025 BKN100 29/26 Q1011 NOSIG RMK A2985
RPLL,2025-10-13 04:00,COR RPLL 130400Z VRB04KT 9999 FEW023CB SCT025 BKN100 30/25 Q1011 NOSIG RMK A2985 CB N
RPLL,2025-10-13 05:00,RPLL 130500Z 15004KT 070V210 9999 FEW025 BKN100 31/25 Q1010 NOSIG RMK A2983
RPLL,2025-10-13 06:00,RPLL 130600Z 13005KT 060V210 9999 FEW025 BKN100 32/25 Q1010 NOSIG RMK A2983
RPLL,2025-10-13 07:00,RPLL 130700Z VRB04KT 9999 FEW023CB BKN100 30/26 Q1009 NOSIG RMK A2980 CB E
RPLL,2025-10-13 07:25,RPLL 130725Z 12008KT 080V190 8000 -SHRA FEW022CB SCT023 BKN100 27/26 Q1009 NOSIG RMK A2980 CB N
RPLL,2025-10-13 08:00,RPLL 130800Z VRB02KT 9000 -SHRA FEW023CB SCT025 OVC100 27/26 Q1010 TEMPO -TSRA RMK A2983 CB W/NW
RPLL,2025-10-13 09:00,RPLL 130900Z VRB02KT 9000 FEW022CB SCT023 OVC100 27/26 Q1010 NOSIG RMK A2983 CB SW
RPLL,2025-10-13 10:00,RPLL 131000Z 00000KT 9999 FEW025 BKN100 28/26 Q1010 NOSIG RMK A2983
RPLL,2025-10-13 11:00,RPLL 131100Z 36004KT 320V120 9999 FEW025 BKN100 28/26 Q1011 NOSIG RMK A2985
RPLL,2025-10-13 12:00,RPLL 131200Z VRB02KT 9999 FEW025 BKN100 28/26 Q1011 NOSIG RMK A2985
RPLL,2025-10-13 13:00,RPLL 131300Z VRB01KT 9999 FEW025 BKN100 28/26 Q1011 NOSIG RMK A2985
RPLL,2025-10-13 14:00,RPLL 131400Z VRB01KT 9999 SCT025 BKN100 28/26 Q1011 NOSIG RMK A2985
RPLL,2025-10-13 15:00,RPLL 131500Z VRB01KT 9999 FEW025 BKN100 28/26 Q1011 NOSIG RMK A2985
RPLL,2025-10-13 16:00,RPLL 131600Z VRB01KT 9999 FEW025 BKN100 27/27 Q1011 NOSIG RMK A2985
RPLL,2025-10-13 17:00,RPLL 131700Z VRB02KT 9999 FEW025 27/27 Q1010 NOSIG RMK A2983
RPLL,2025-10-13 18:00,RPLL 131800Z VRB02KT 9999 FEW025 27/27 Q1009 NOSIG RMK A2980
RPLL,2025-10-13 19:00,RPLL 131900Z VRB02KT 9999 FEW025 26/26 Q1009 NOSIG RMK A2980
RPLL,2025-10-13 20:00,RPLL 132000Z 24003KT 210V270 9999 FEW025 BKN100 26/26 Q1008 NOSIG RMK A2977
RPLL,2025-10-13 21:00,RPLL 132100Z 01003KT 330V100 9999 FEW025 27/25 Q1009 NOSIG RMK A2980
RPLL,2025-10-13 22:00,RPLL 132200Z VRB02KT 9999 SCT025 OVC090 27/26 Q1010 NOSIG RMK A2983
RPLL,2025-10-13 23:00,RPLL 132300Z 00000KT 9999 FEW025 BKN100 27/27 Q1011 TEMPO SHRA RMK A2985
RPLL,2025-10-13 23:40,RPLL 132340Z 00000KT 9000 -SHRA SCT023 OVC100 27/27 Q1011 TEMPO SHRA RMK A2985
RPLL,2025-10-14 00:00,RPLL 140000Z VRB02KT 9000 -SHRA SCT023 OVC100 27/27 Q1011 TEMPO 5000 SHRA RMK A2985
RPLL,2025-10-14 01:00,RPLL 140100Z VRB02KT 9000 -RA SCT023 OVC100 26/26 Q1011 NOSIG RMK A2985
RPLL,2025-10-14 02:00,RPLL 140200Z VRB01KT 9000 -RA SCT023 OVC100 26/26 Q1011 NOSIG RMK A2985
RPLL,2025-10-14 03:00,RPLL 140300Z 18003KT 9000 SCT023 OVC100 28/26 Q1010 NOSIG RMK A2983
RPLL,2025-10-14 04:00,RPLL 140400Z 27005KT 9000 SCT023 OVC100 28/26 Q1010 NOSIG RMK A2983
RPLL,2025-10-14 05:00,RPLL 140500Z 27004KT 250V310 9000 SCT023 BKN100 28/26 Q1009 NOSIG RMK A2980
RPLL,2025-10-14 06:00,RPLL 140600Z 27006KT 240V300 9000 SCT023 OVC100 28/26 Q1009 NOSIG RMK A2980
RPLL,2025-10-14 07:00,RPLL 140700Z 28004KT 240V310 9000 SCT023 OVC100 28/26 Q1008 NOSIG RMK A2977
RPLL,2025-10-14 08:00,RPLL 140800Z 26004KT 240V320 9000 SCT023 OVC100 29/26 Q1008 NOSIG RMK A2977
RPLL,2025-10-14 09:00,RPLL 140900Z 24003KT 190V280 9000 SCT025 OVC100 29/26 Q1008 NOSIG RMK A2977
RPLL,2025-10-14 10:00,RPLL 141000Z VRB02KT 9999 FEW025 BKN100 28/25 Q1009 NOSIG RMK A2980
RPLL,2025-10-14 11:00,RPLL 141100Z 27003KT 9999 FEW025 27/25 Q1009 NOSIG RMK A2980
RPLL,2025-10-14 12:00,RPLL 141200Z VRB02KT 9999 FEW025 BKN100 28/26 Q1010 NOSIG RMK A2983
RPLL,2025-10-14 13:00,RPLL 141300Z VRB02KT 9999 FEW025 28/25 Q1010 NOSIG RMK A2983
RPLL,2025-10-14 14:00,RPLL 141400Z VRB01KT 9999 FEW025 27/26 Q1010 NOSIG RMK A2983
RPLL,2025-10-14 15:00,RPLL 141500Z VRB02KT 9000 FEW025 SCT100 27/26 Q1010 NOSIG RMK A2983
RPLL,2025-10-14 16:00,RPLL 141600Z VRB02KT 9000 FEW025 BKN100 27/26 Q1010 NOSIG RMK A2983
RPLL,2025-10-14 17:00,RPLL 141700Z 00000KT 9000 FEW025 BKN100 27/26 Q1009 NOSIG RMK A2980
RPLL,2025-10-14 18:00,RPLL 141800Z VRB01KT 9000 FEW025 SCT100 26/26 Q1009 NOSIG RMK A2980
RPLL,2025-10-14 19:00,RPLL 141900Z 32003KT 270V350 9999 FEW023CB 26/26 Q1009 NOSIG RMK A2980 CB/OCNL LTG N
RPLL,2025-10-14 20:00,RPLL 142000Z 00000KT 9999 FEW025 SCT100 26/26 Q1009 NOSIG RMK A2980
RPLL,2025-10-14 21:00,RPLL 142100Z VRB01KT 9999 FEW023CB SCT100 26/26 Q1009 TEMPO -SHRA RMK A2980 CB/OCNL LTG N-E
RPLL,2025-10-14 22:00,RPLL 142200Z 01008KT 8000 FEW023CB SCT025 BKN100 27/26 Q1010 TEMPO -SHRA RMK A2983 CB/OCNL LTG N
RPLL,2025-10-14 23:00,RPLL 142300Z 01009KT 9000 SCT025 OVC100 26/25 Q1010 NOSIG RMK A2983
RPLL,2025-10-15 00:00,RPLL 150000Z 03003KT 280V090 9000 SCT023 OVC100 26/25 Q1011 NOSIG RMK A2985
RPLL,2025-10-15 01:00,RPLL 150100Z VRB02KT 9000 SCT023 OVC100 27/26 Q1011 TEMPO -SHRA RMK A2985
RPLL,2025-10-15 02:00,COR RPLL 150200Z 01005G15KT 340V050 9000 SCT023 OVC100 26/26 Q1011 NOSIG RMK A2985
